pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance_miles,trip_duration_minutes,fare_amount,passenger_count
40.751645889759295,-73.98383857436201,40.708537251059454,-74.0215524051888,3.9471032890052165,17.030919713786105,24.441066767178015,1
40.71215035267209,-74.00786214049089,40.77316734378545,-73.97005004345807,2.3679147184875795,10.139939000937652,10.368642151813237,1
40.775003480891066,-73.95185341433326,40.76566715492811,-73.95392607336021,0.07612699856557877,1.0,5.368218690348679,1
40.784663920019725,-73.96510944467286,40.78442570146394,-73.96251597238427,3.6906126020006362,13.19720068489442,16.794113115834126,1
40.78922313761664,-73.97607194475161,40.70213782714247,-74.02071819077757,2.9515326807105438,18.236213820480803,17.690280146869338,2
40.745391160456656,-73.97582138052945,40.77173168233864,-73.95656284202248,3.4233064613703172,19.330549032987904,21.6111795262122,1
40.782746340534295,-73.96549252907364,40.79596796254441,-73.95867588696068,7.04057268020456,24.748612646903943,31.54440848145428,1
40.70701813611195,-74.00544064718208,40.78297542474168,-73.97439103392882,6.406736889036454,34.747352232112064,39.062551970937875,1
40.74562184501173,-73.98018782271572,40.76267057172729,-73.98219008132264,2.369248134732135,13.025882399387136,14.007002039233969,2
40.69461769148852,-74.02124651327651,40.71652011093847,-73.99847449752538,12.497079070434733,74.5326840504361,69.35104967946074,2
40.75239818959803,-73.96629576102184,40.79188017032369,-73.94722335104211,4.083668354653765,22.661139740679346,23.160705006025534,1
40.75173142130462,-73.99842007304053,40.769768119064125,-73.95050857012218,13.29395257272963,70.3887858162012,71.12326626991012,5
40.790951570254364,-73.97298092558196,40.77695263314924,-73.96729321670476,9.794155159243708,55.46728645498146,52.92452238262833,1
40.716751197334176,-74.01447057381503,40.719820404041556,-74.00768116987453,0.21321742449077088,1.0,3.0,3
40.78732049937357,-73.97054493098717,40.76038243343964,-73.95710117188462,6.481077213930701,35.17147833349235,34.37965194442694,1
40.75810907565598,-73.9602464378305,40.69975666204653,-74.03175778638564,3.4630186456163985,16.570094625951867,21.1464828621463,3
40.76568339454305,-73.97659828840722,40.7713501046684,-73.97934457931493,0.1730585973834126,1.0,5.718098260046196,2
40.709240924818104,-74.01287407599219,40.71160906175674,-74.0126023231025,1.480887866362088,12.431232771198642,16.724200966527654,1
40.747326524371125,-73.97610931935628,40.71676309126481,-74.01457723958255,4.179767673083667,12.957612943128542,19.729013227225856,1
40.754766272009974,-74.00160117420556,40.751539660963985,-74.0096042292507,1.846539467219947,6.828614932455679,13.90002606348895,1
40.74069684689576,-73.97799757046637,40.78367700556057,-73.97809743103483,9.516439926260361,37.47155187379529,44.99931984201417,1
40.7378686547091,-73.96146127625833,40.748058540464925,-73.97390139926956,2.187584538978781,9.96318337058535,16.228273005487534,1
40.75725235352806,-73.95983766677065,40.71012458481098,-74.02650721952942,3.1473509147133747,11.185588640636256,14.088681550545653,1
40.78211614878089,-73.97124642091838,40.740218307863636,-73.96268263061948,10.900285748113353,63.00780858706062,62.08204426371784,1
40.79842088504306,-73.96010954826114,40.80281001088546,-73.9548174258269,0.9959637351223014,5.886368608344924,7.65893799989451,1
40.754707691449056,-73.94038696528035,40.68996617560645,-74.01355547698897,5.072934836853488,26.542584333914064,30.698984628686794,1
40.74058804239504,-73.97133401753902,40.735888643463404,-73.96759717738097,1.2847622832931873,3.093162764057576,8.266580121297444,1
40.713161066540195,-74.018287239855,40.711981767499445,-74.01867105940013,1.5913137903744876,6.080661250129397,7.081635818427747,2
40.69539674974731,-74.0078541100931,40.70141992511019,-74.00841575034156,3.281870366453285,13.474921734898356,18.6011455866821,1
40.70892090380633,-73.99702887277479,40.712765569630555,-74.00988749845457,5.583895561042004,22.72887913288543,30.871753289435343,1
40.73343252943137,-73.99271086540504,40.763761745994714,-73.99146572884243,2.637815516423906,10.990821674021468,16.411077872812662,1
40.78843098818108,-73.97307657068183,40.79874329403492,-73.94985467307312,8.841083244042046,34.464020590996725,40.083481898833966,2
40.69317200269036,-74.02715202519518,40.7909540113571,-73.98117090408286,5.345296200649228,22.39005003475462,27.348673639571295,3
40.775951645566394,-73.9857450764653,40.727433204896826,-73.99680387844563,3.642375154053254,17.510147459976025,18.834493302036115,1
40.73995117899336,-73.98284139351811,40.80208995663188,-73.96735747801391,3.9330366363671634,14.518912480610458,22.075475750527826,1
40.72697008156843,-73.99316007872315,40.72405717699026,-73.99185554655399,0.2989145601894921,1.0,3.3208721466634015,1
40.7865953340573,-73.97128854126628,40.76896014813284,-73.95331899048243,8.39341980527898,41.974750386529934,45.86362695976739,2
40.77181521489349,-73.96319057021066,40.76242364916259,-73.972565434893,3.9004240184272048,28.643786151483003,30.117709095764702,1
40.75101626609823,-73.9679207563303,40.780084505258664,-73.98173072626236,4.421658711793556,23.816738256447124,25.65375679948624,1
40.732109387430675,-73.96067518082548,40.7366902437587,-73.955223366267,0.3647969434877867,4.982521337840772,6.862414876506026,2
40.80083030793956,-73.9795936089954,40.79658108609224,-73.9720447524331,4.187334688771876,25.732746201015917,24.814677024728155,1
40.79757198281093,-73.96933638109262,40.75927068758615,-73.97885538239967,9.389460774981426,46.79800382760063,52.78498179804931,3
40.76017015730118,-73.98558385402846,40.70187085625029,-74.01119469158195,6.726721590015364,51.74436237868963,46.64051841218061,2
40.787049706473006,-73.95327574981104,40.78391261205112,-73.9557526960257,0.41237838309981184,4.722310241721791,3.7828273008782403,1
40.77770525897696,-73.96102835572451,40.77425326255545,-73.95865176142345,0.24268013392134902,4.688807003841401,4.956368335003864,1
40.69144250024129,-74.04084635644783,40.75971688105198,-73.99029764303172,2.9046924728957753,15.154674672743893,15.994132819870353,1
40.75144890232809,-73.98768888690554,40.745916272784385,-73.98768539131775,1.8096386481778914,9.376367256066816,11.66403007425813,1
40.74932836832065,-73.96371111256953,40.757672467297844,-73.99043424771133,6.1602205183809025,31.377021505958286,29.43230873909351,1
40.74259359922313,-73.9784268759408,40.75128559134004,-73.98907511694718,7.1641163254722855,29.16253948386785,34.85238090978862,1
40.78722203346208,-73.98174323564086,40.78734989014413,-73.98879748829289,1.807978313442067,4.866908195968774,9.739830786584598,1
40.716782929821164,-74.0005019468059,40.77920324587184,-73.97081063327599,3.7346679430625844,15.964317165353261,23.34820230885853,2
40.70927261409135,-74.00552019565939,40.706980054853716,-74.00007749427127,0.06965522444144286,3.362213770615138,3.1006238630565677,1
40.797516514714,-73.97288982532797,40.757032868881296,-73.98537634702424,13.247697451448717,79.84755156915273,78.23510782812758,1
40.772014292435266,-73.97412300517138,40.75177145496899,-73.9891814303401,11.006935435811958,56.28032340622366,57.077980932022996,1
40.74721695274598,-73.97379352774004,40.7711209194975,-73.98091747244285,7.269443169930135,22.56293793600407,33.008951718090955,1
40.702757844347886,-74.01946209361823,40.69822495098279,-74.01523988186308,2.0053213384827866,14.915764931892921,14.324655233561314,1
40.7184306590289,-74.03154785804159,40.74810416942425,-73.98313233235523,3.407500168002204,9.891487645929985,14.367616148136396,1
40.76524126747022,-73.94946358203391,40.7121987222635,-74.01418323422682,2.725136244194353,8.47196606466322,11.08490739132545,1
40.77645226777129,-73.96005336470836,40.700412311742184,-74.01780122589797,4.110898092884346,26.865523718110218,22.64889372484501,2
40.77873032942212,-73.95687551442002,40.781229017522676,-73.95421253887316,2.372897639418243,8.629305428931776,11.292622461361757,1
40.752524813644484,-73.97282492094305,40.76225417006862,-73.96640225577339,2.575457729575248,14.771097351134701,16.346889957457908,4
40.69173448138302,-74.01357904907339,40.78189654384044,-73.97384315178004,6.43686160729957,18.777923047458877,28.696168029652807,1
40.74912730582234,-73.97539555153855,40.76181500697373,-73.96561716194023,2.1885489763445487,5.597875952941229,11.772377104366676,3
40.78518886995222,-73.96050119175675,40.704389727467536,-74.0116501527918,3.893801907088391,25.69291911058797,27.14465340195223,2
40.77014439626963,-73.98849463571425,40.77307191357392,-73.98808321576787,5.595983685585326,37.61184207587804,33.92901667164209,1
40.78475722720108,-73.98055223999128,40.758181796748666,-73.97758598999994,8.689088879868327,38.94904997286523,41.00834616403488,3
40.76581348053516,-73.95332793906468,40.77388332963879,-73.95455328715626,0.26577761493171886,2.783401270364898,3.0,2
40.75402900432597,-73.97445681113545,40.79667102914383,-73.95878891442212,5.594258762962205,22.81062045441627,26.64467608176412,5
40.7494452288084,-73.97031436506627,40.763081897774924,-73.9599830178714,5.722533973735849,31.626097283855266,29.201848297908093,1
40.69867644426896,-74.00828584443614,40.78702923020851,-73.99015744114996,6.493972620934595,27.508304738092985,31.764013871184254,2
40.78083800376156,-73.966046277786,40.70669049352068,-74.00756500897211,6.002073907849494,35.98343308676516,33.900306823929405,1
40.75466873027126,-73.95705442136482,40.7581425354255,-73.96235855534398,0.15836968038982463,4.354427333491258,10.127002719467434,2
40.701691312270796,-73.99434996766003,40.793204824382705,-73.96916071814674,9.983250668763663,49.12834026613861,52.86566665280298,1
40.750354930744976,-73.98450330968195,40.74571358348789,-73.98153146563735,4.268000454185799,22.830531662139215,23.50146871775701,4
40.713388910459365,-74.00881747445214,40.71100412029239,-74.00482247304124,21.86581733987204,72.68272168685557,94.99841132516232,1
40.77109061430335,-73.96670431567046,40.777022551364425,-73.96788607984007,0.9956582619651226,3.421366895810311,5.588735637191119,1
40.77991793055399,-73.96186372394362,40.75395334176693,-74.0030995890098,6.849980952374174,39.18347332209533,39.971112792112145,1
40.7787092802793,-73.97668555874063,40.75387008218132,-73.98724935050188,16.439201968722315,103.86797911136614,97.20016591470547,3
40.77005296631082,-73.9728030439867,40.7837245732828,-73.97846772434471,3.9337767155934964,20.26623215308767,24.187750633813714,1
40.755742062138005,-73.9772940260273,40.75533130624604,-73.97170754686935,6.896164682401602,35.65033840362647,38.981011990316475,1
40.7142254008029,-74.00657277240133,40.720871163453566,-74.00032676356389,1.3137167205395892,5.184973092763168,11.978659213552188,1
40.76244655185667,-73.99495355363923,40.7551794193703,-73.98512691609696,8.314748591875853,37.05061477929302,39.938134860536294,5
40.77118802025021,-73.96714199841348,40.75925457561785,-73.98466976143129,3.385656413923591,23.972826656185237,22.905348184011956,1
40.786834142495394,-73.96660707248256,40.74923681332026,-73.98462339766832,4.158739455418413,15.784919743947633,24.384681564218894,1
40.713408428612674,-74.00948108932094,40.714072332103996,-74.0084282494328,1.917376798096701,6.673497417123726,12.352446041720818,4
40.77893263151383,-73.95318554919642,40.77615755721917,-73.97705254629614,6.025999670101439,39.66641090133367,36.238802802973176,4
40.77475895121847,-73.96369521616822,40.77578169819893,-73.96695230618629,4.1080711140047965,15.457789412058833,19.44047601594897,1
40.78475645407739,-73.95357729641387,40.69388778989825,-74.00101555047169,5.909658487378547,24.523596471999483,26.796548095075977,1
40.75325825683571,-73.98836622727322,40.710517546765935,-74.017831864623,4.122742663447413,22.417435113767972,28.01904842056279,3
40.8006870901101,-73.99043537811835,40.75867047719458,-73.96572768424548,6.486735609704546,46.15187897669766,40.54165310959114,5
40.77895803533437,-73.95676199872393,40.77208510021006,-73.94389932531305,6.3305422018131035,19.176840473850252,28.46582549639494,5
40.76174280055577,-73.9858684477713,40.755269393177166,-73.9800643138344,2.96978338141433,9.411047040182346,10.439666928267027,2
40.76054173892246,-74.0005658189866,40.75371884839034,-73.99242019741557,4.3850090165982625,11.293944434924157,21.520877679120595,1
40.78714509285305,-73.96089522610248,40.77673908041656,-73.9491056329064,5.881620568560969,26.16342250012204,30.58411719215331,1
40.75022319854106,-73.96767359922784,40.74981961564051,-73.97061741690887,0.32114330267283786,4.357683521567029,6.174676969261595,1
40.77588374704781,-73.97639589628155,40.77119140749678,-73.973174555484,2.238236818663958,15.537135500751047,15.482794995508726,2
40.7091743287318,-74.01402844163137,40.70904035699862,-74.01310958595825,2.926518114010951,15.715513014786277,17.15484014752157,1
40.76423339491822,-73.95331592039057,40.79339184867716,-73.95684627315173,4.1429548104529,18.798560826204437,23.861609203873847,1
40.754016790939765,-73.98178642784549,40.76221920754236,-73.98197601155762,9.244911422208652,38.629470700389284,46.462641744669064,3
40.71421466273785,-74.00664603067786,40.74030920439364,-73.98399161627002,7.2359089062935835,39.81994239362413,42.842904516311044,1
40.7752835719223,-73.98491392349456,40.76451662135428,-73.99137965011279,0.15202617651077444,5.594812589185051,7.69710591455473,1
40.70702782370922,-73.99679570354897,40.702457557248465,-74.01319935395246,4.087039407053988,9.819763363779229,19.672621063543865,1
40.7793975240634,-73.96820026924483,40.76075468667495,-73.96181235384272,4.818162521711036,24.897235098667583,27.754118780529435,2
40.74746035411133,-73.97780675076866,40.77511408892849,-73.98603589317216,10.123415099827117,32.45057748332836,47.06286161641113,2
40.76573083189178,-73.99558639349397,40.78563165459307,-73.98081235173082,9.885029271583061,38.10514545826586,45.96446206292878,4
40.76277003719395,-74.00776912698099,40.775500278860974,-74.00570384431205,3.1572728757499084,13.874235488810818,18.8097998135367,1
40.755462533191725,-73.9775283477574,40.7519583747974,-73.97900309614886,2.2025310064107404,14.479278020238496,13.681931252330884,3
40.74657873456704,-73.98750318711733,40.746177439336,-73.98203683259003,1.532976563145118,4.012253428288728,6.937870507091254,2
40.748570017765196,-73.98057491785008,40.74430197020421,-73.9930367456797,4.794826628258579,34.76256590724855,34.07644779723743,1
40.778899605860296,-73.94795931981115,40.77974522611079,-73.94670146438699,0.6154850824563515,8.920461934601187,5.12444482653533,1
40.74546875211799,-73.99522435379545,40.7957994592369,-73.96621818300505,5.882773455742973,34.53252682376751,36.14025497445903,4
40.76327396743139,-73.9723346810128,40.78194997900777,-73.94053457162485,8.558727620964056,36.592326428860545,43.30963609188386,4
40.78576005391412,-73.96188789769607,40.78923208550884,-73.96966793135994,3.4497698513206965,10.903640539887613,17.343468839821412,1
40.777467017756614,-73.96710684388145,40.76750820759371,-73.95774657246311,9.038007175778695,45.93957002543409,49.48102030554096,4
40.784567023167945,-73.97070594338236,40.78011829265901,-73.97988697024788,1.0116148622131982,12.039195376866495,8.785728802661382,1
40.75865300993022,-73.96097927852782,40.77581829358547,-73.9609888965319,4.395208093335485,26.273239317802727,25.610393772126894,1
40.782636452629106,-73.96787728510493,40.78620225633434,-73.95035122364142,9.236803671659189,43.44273933693669,44.689706382916,3
40.76310279010532,-73.97502187281736,40.767856771607,-73.99196401323064,0.5293674363935337,1.0,5.7749522373099,1
40.78041043114175,-73.97450946590725,40.77925692907578,-73.96878952631124,0.4258480371404739,1.0336648791188892,3.0,1
40.70848667457202,-74.01637085971119,40.74790873615098,-73.96645539373205,2.9786536230434755,22.24902580342031,18.522409466560088,1
40.79126076425508,-73.99034298626384,40.78412435249259,-73.95529397399224,9.85333731472297,61.604320957871046,55.81673267812467,4
40.74329886973941,-73.99301980437579,40.789182066127545,-73.97601815742028,3.428954360927419,13.207516621378856,18.450074810717062,1
40.720676573314705,-74.00842462653853,40.7147085887631,-74.00634344470389,0.44342983902776795,1.0,3.0,1
40.766965715016646,-73.97658529573026,40.761000415242094,-73.97678573829354,0.7851251900274089,8.924967082402206,6.181494230406913,1
40.69086438602123,-74.01015110107429,40.760070938622334,-73.98034954538984,10.274359442497612,52.49063421756902,53.67170103506806,4
40.728573082132655,-74.01905714923004,40.73990578086593,-73.97775727252467,13.008765303080049,77.8023509144522,72.7144105717996,1
40.75724182604182,-73.97706943619343,40.76727752259819,-73.98302492733211,3.758689906150494,27.276520271282312,24.2211963430746,4
40.75048590342399,-73.97936053487649,40.75641442419731,-73.97576576832317,0.6158958991071806,7.386885709683278,5.228004577878599,2
40.752975375130895,-73.99361383702357,40.74857306530678,-73.99374962919059,4.523166498835337,22.870463905981,24.502135596699805,2
40.75557013124897,-73.97231407721137,40.77729954447842,-73.96908302130966,2.499166312145431,8.25708580161922,10.647507027430496,1
40.7713102055489,-73.9648381113154,40.769652924060274,-73.96330107782636,0.6734835557580368,4.829181889264727,7.130096793655152,2
40.76102333741763,-74.00159244618389,40.77206441360833,-73.97265862452886,2.276814171339564,11.546846122126826,14.554507974320035,1
40.767825042658586,-73.97594371750034,40.75414106750282,-73.97513384615652,2.8165733342396506,12.67247479182787,12.33245047488142,1
40.787407531794884,-73.94898316885819,40.796464406938206,-73.94586542457368,4.132228150214905,28.010237442122325,26.55877712863088,1
40.74575701763711,-73.97960867896818,40.747465163733956,-73.97838358599087,2.1433194649775658,13.593157604508455,12.938666375161755,4
40.74985358450782,-73.9861022338651,40.78696894951802,-73.95916919485717,11.16178182924192,67.43304811069255,66.37371235044228,1
40.762840331804654,-73.95773036148766,40.75100363814386,-73.97106088026763,2.009408263617751,7.106813943161541,10.253275321987307,1
40.78681116510211,-73.98335762135021,40.75626449022824,-73.98187937387463,6.1218016030144025,46.85422260692406,43.27974036262096,4
40.78092526949201,-73.96007042798924,40.787487312600724,-73.96092135110186,3.0732763787940165,16.81696424427733,19.95574196921156,1
40.743583108858665,-73.97693659459279,40.7393668058372,-73.97761280907095,0.498492443961226,5.139340534791722,4.267527728640516,3
40.79354092566334,-73.97327715895756,40.77484180289738,-73.94801358628008,6.430861412658695,18.228850234567126,25.452343782352276,1
40.71211737669079,-74.0215533051439,40.78928812314621,-73.97302699580007,9.629666171922587,38.62755936248556,43.08753502431103,1
40.75693782890501,-73.98669916835709,40.7425765178386,-73.98567073648229,1.3721888291937,11.325411367305305,10.678985243464357,1
40.7615477848217,-73.9959786235835,40.765378186213624,-73.98984395746407,6.275265571920649,22.571946216373306,30.18418194683131,2
40.704788869047114,-74.00386415373767,40.776968210493195,-73.98217823386051,11.589662805768498,52.72192840316278,56.85715824114432,1
40.7560164428769,-73.98631026391492,40.71051288809424,-73.99610106543375,2.684761664203572,15.510226966717635,17.941737250248515,2
40.76355379347633,-73.98091654835605,40.763530296454135,-73.98510528826402,0.8257744842488915,5.554457146398187,7.078858971776846,1
40.76691580175476,-73.9631526484424,40.76324284387077,-73.96720391062748,3.802470988526221,30.870920897372947,26.850555439708927,2
40.75952315513577,-73.99327590220649,40.758861438830465,-73.99595345563857,7.456017724148689,35.054128106429374,38.383717011491164,1
40.76119154261006,-73.95442504530288,40.76817767472285,-73.95413997962103,1.2295589902644601,2.9559678675401653,6.086394365067168,1
40.76546671391741,-73.9744612803256,40.77594993751356,-73.96360473404204,5.000464482161465,30.208966790275852,29.949970206515985,1
40.77064578377339,-73.98963164866471,40.759625595897134,-73.99481891566828,0.19612546756084837,1.0,6.031575790218568,3
40.777926946596715,-73.96311854265292,40.78061066471178,-73.96277926510028,0.34384322317863675,4.9601569558724306,7.152408275539904,4
40.762888992980336,-73.97771912001073,40.77560733245684,-73.9768050854647,0.0679071097516098,1.0,3.0,1
40.764442896421826,-73.97308479036134,40.760412381376554,-73.9823494395516,7.511896858173445,34.034066857484895,39.15338976859136,1
40.6951098871762,-74.01555251942102,40.701046817434026,-74.00260470121093,2.541319689494188,12.449218184706005,15.619857393780856,4
40.71004192919553,-74.01014015059278,40.70271157064369,-74.01465399018144,4.214263980932781,30.466005527120966,28.222926591294673,1
40.758760427912385,-73.9583843698656,40.75997859041242,-73.96067982518338,1.089863799163923,6.985331815979319,9.61204401028069,1
40.74586072619348,-73.98603023201397,40.76725132348168,-73.97817573198823,2.019122189866235,5.96237392625022,11.536629274671059,1
40.78086693801475,-73.96474903656622,40.787746268880674,-73.95968630656095,1.437564962577099,3.7165486380896278,8.980002424805392,3
40.7767958178194,-73.95316581495376,40.77382514493552,-73.9517547767393,4.146548781630404,19.145719055050044,19.583169815399504,4
40.765481495253255,-73.96303616705308,40.74964671814046,-73.97590533282303,8.733524748315729,42.995049452391974,44.96089213138405,2
40.76250586853836,-73.96959130777518,40.79384751054763,-73.96611337246449,3.6530953880365957,17.44305103873183,24.03063134304765,1
40.73914799947979,-73.98796267443508,40.762454041973456,-73.9838591599596,6.566579510150656,32.871106700085065,36.470320703225546,1
40.7805288688222,-73.99058109357706,40.772068274379414,-73.98881412938908,2.150719884883664,11.325470709541818,12.108591672717125,1
40.77765155527299,-73.95358069465038,40.74679577340088,-73.9860993771537,4.083760585496314,17.928381283796647,21.518524475251123,1
40.76434540288057,-73.99514418877168,40.782828702435815,-73.95272680152979,19.662149631851726,82.36612922506337,90.97667630377418,2
40.75543602446373,-73.95804948959568,40.766065641766815,-73.9829395048212,3.3646679098054992,3.805779933528804,17.407445894888525,1
40.74993389493301,-73.98787947389518,40.7586856811658,-73.97809209077049,10.112253047128231,44.39570773995787,55.44022095424665,1
40.749192222114964,-73.96646286954316,40.78603544138639,-73.99662219220917,12.366205011494582,85.1595564019947,74.57847719591288,1
40.75986285607387,-73.95420821980707,40.78848272226402,-73.99081190702032,10.680404969388556,63.39599949836715,59.669466442341125,1
40.7151863066178,-74.025050035211,40.76611852104273,-73.96306881148686,4.7145733209194045,23.184601658235152,25.429022167799932,1
40.700499974191764,-74.0007359485613,40.70628545611908,-74.00122888922272,2.021730619852085,10.766934100875673,14.455670800311944,1
40.779516327016495,-73.97074899057309,40.78558351004285,-73.98244784206726,2.766555051037578,13.116492084906906,15.717558647169536,1
40.76618150954502,-73.96701745928574,40.75604139179912,-73.97644539991317,11.341184497486841,69.36702397473294,69.0870950163026,4
40.75581062870694,-73.9830499066093,40.76938114336453,-73.97328605219595,4.990306594855644,33.78875725833543,31.713603788699995,1
40.703543904853035,-74.01553254910026,40.69747160844927,-74.01707272052118,0.3355590070503998,2.0881527107508044,4.0602854496978145,1
40.77936425129493,-73.94673657802012,40.77990005243384,-73.94075312393186,3.6868218038327463,30.12534034835025,26.83562759424591,2
40.789181870784674,-73.97936385890526,40.788633821765046,-73.98485458629541,0.047258154162401124,1.0,6.315439726415437,1
40.70606565929083,-74.0107101757494,40.7751432325821,-73.95843812177058,2.4616823990248515,10.650971944862814,19.24554084385324,1
40.76694394527093,-73.96861948898558,40.71200844474944,-74.00757173440681,2.9750339275137,23.500160087759127,21.858372100439432,1
40.78561115609367,-73.97006048128006,40.78024744096497,-73.9688642469595,1.174131346885806,12.632113465582954,12.335108624006022,1
40.766994649711485,-73.98689802519748,40.78940073516533,-73.9554493886106,13.872705080366554,80.69138787593769,75.48833337544546,1
40.709658862980596,-73.99530883299737,40.78826798909889,-73.95870990396651,2.2973757516149584,16.559740495218108,16.56087023527935,1
40.78153711880256,-73.94873949749227,40.706486062764114,-73.98045352706846,6.135812868867455,29.290346712128844,30.170065554264095,5
40.771626738623674,-73.99331501942956,40.76693956259989,-73.97836897825583,9.230811982512932,51.55148231865274,50.95809427499405,1
40.77348726716346,-73.97023227766142,40.76951513689612,-73.96580498286693,5.297414626798691,37.38667238109359,35.3570139702384,4
40.79645389188547,-73.98031556937242,40.80121951711235,-73.97775014227193,0.6980355170098412,5.996670398045354,8.086183613743446,1
40.77906159837753,-73.97033274532407,40.759859622829275,-73.9826705450657,5.343519918938111,27.36024748353067,28.049118249497713,1
40.74707580079,-73.97807961529638,40.77784083149241,-73.97163839953723,11.228157398720958,49.75523168173298,56.34280803060247,1
40.767444966654004,-73.96279108474899,40.77258348868703,-73.96513745177276,0.04454627227981644,3.6425380012134827,4.9923200033015,1
40.75878896096599,-73.98476861276902,40.799812385485886,-73.97978577444621,3.040307130939077,18.48094856951153,21.94271672387949,1
40.77313636930123,-73.95574697595771,40.79718739677201,-73.97084533793291,6.14241735893005,22.383452530494726,32.1619667438209,2
40.7103523868707,-74.02247492134974,40.70624028720879,-74.01686976801312,0.0002694041528053474,1.0,4.910866269264966,1
40.69667130771413,-74.03373420888937,40.78070948073152,-73.9731509918307,12.070066397986546,50.216513039222406,58.08621789036398,1
40.76350897962168,-73.97637371788399,40.76318124158778,-73.96646525885198,0.9808986275250262,9.078711038364128,11.42239705717697,4
40.77036130721807,-73.99158273443201,40.75406242683527,-73.99117651895435,9.612262880572404,43.708809548585926,48.66461591525644,1
40.76074785722127,-73.97530171666628,40.740585179383906,-73.97709452565648,4.299927262795851,18.871329468340697,21.778986073113952,1
40.799524675344706,-73.95878399900234,40.79641653947453,-73.9568216732967,2.0866191605263977,13.691230800709324,16.073873221190535,1
40.77757993864342,-73.97917963503838,40.70838298689786,-74.0163991450577,5.157007854553404,22.080129986571162,26.659522703100045,1
40.754892455282196,-73.98459080824604,40.749881518003285,-73.99221740369721,0.03903370333975423,1.0,3.0,1
40.74940912057636,-73.97304663881997,40.774807396202654,-73.96262890829207,18.55211110504819,130.84595891474225,116.41048201847893,1
40.7507653719113,-73.9806152426119,40.75086345519977,-73.98180371823535,0.6173561286960697,3.511026839090678,8.89694404427589,1
40.78455707956121,-73.94080999106781,40.78664760841236,-73.97449112298143,11.388574993123456,66.60662368966237,59.727756809409215,3
40.76563711367593,-73.95702105083521,40.71266280879718,-73.99628517108819,5.210462943078275,25.55454130953875,28.764829823902428,2
40.768291639632665,-73.95370300147287,40.69562858619464,-74.02239405783801,21.99153428630956,130.00772839170332,123.35946507188237,1
40.74768282988067,-73.97861482139406,40.746498986865845,-73.97367814881112,2.4600953036874644,8.846389413420683,12.761790017270796,2
40.71735583287623,-74.02085679596613,40.72062910369077,-74.0199335320866,2.861364951008408,11.140359917344263,19.801487315619564,1
40.76943236654121,-73.96546328321834,40.75755235192614,-73.98929244420299,18.17337177429394,101.70674058993394,99.45048745721886,1
40.76323228878347,-73.9758055189182,40.759120130897195,-73.96922072473475,2.3967182293987888,12.879099286254512,14.746876807357667,1
